TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1513163806259953671,พป.,poybitaaaa,773350496,11489,298,183,RT @manopsi: COVID รอบนี้ คนติดเชื้อผมถาม 2 เรื่องคือวัคซีนและโรคร่วม ถ้าฉีดอย่างน้อย 3 เข็ม ไม่ใช่กลุ่มเสี่ยงผมไม่แนะนำทั้งฟ้าทลายโจรและ f…,th,ฟลล,2022-04-10 14:35:39.000,COVID,negative,0.01,0.07,0.92,"RT @manopsi: COVID this time around, people are infected, I ask two things: vaccines and common diseases. If at least 3 injections are not a risk group, I dont recommend both blue thieves and f...",0
1513284623547174919,Liz George 🌸 😀🌸,lillibibitus,62560379,29,587,1047,"RT @OTURISK: The basis of the Covid hoax has been the corrupt,dishonest useless PCR test . Without that test there is no Covid 19 only a no…",en,Staffordshire,2022-04-10 22:35:44.000,COVID,negative,0.01,0.12,0.87,NULL,0
1513586682624458762,Medía :): THE DREAMING,Aidemstarz,762412904989790208,1197,361,1106,"RT @jakeshieldsajj: Fauci now says covid is here to stay and up to each individual to calculate how much risk they are willing to take 

He…",en,,2022-04-11 18:36:00.000,COVID,negative,0.05,0.30,0.65,NULL,0
1513703485799383041,maru(反応が遅いのは許してください)　僕はBOTじゃないです,TLbot0,1259957410354982913,0,102,143,The risk of developing myocarditis in people who received the corona vaccine was not significantly different from t… https://t.co/I0LdpHusDF https://t.co/PqH7QPnajv,en,過去のようなことを繰り返さないようにしていきたい,2022-04-12 02:20:08.000,COVID,neutral,0.03,0.75,0.23,NULL,0
1513824382510116864,carmycharmy,carmycharmy1,1315303487501217792,158,148,420,"RT @FekundaOfficial: Corona-#Impfstoffe wirken nicht gegen #Corona. Die Daten deuten sogar darauf hin, dass sie das Risiko von Infektionen,…",de,,2022-04-12 10:20:32.000,COVID,negative,0.01,0.09,0.90,"RT @FekundaOfficial: Corona #Impfstoffe do not work against #Corona. The data even suggest that they reduce the risk of infection,...",0
1513888750912385032,Mike,Michae11O,275454299,636,8744,8722,"RT @Kevin_Maguire: CRIMINAL: Boris Johnson and Riski Sunak to be fined for lockdown parties.

The PM and Chancellor both broke  Covid laws.",en,"West Country, UK",2022-04-12 14:36:19.000,COVID,negative,0.01,0.03,0.97,NULL,0
1513888751977734161,Kewal singh negi,kewal_negi,4491015387,2,417,2523,"RT @cpimlliberation: Today we are alive, we are indebted to the life saving work Covid Warriors did while risking their own lives, today th…",en,"Ghaziabad, India",2022-04-12 14:36:19.000,COVID,positive,0.79,0.07,0.14,NULL,0
1513930135250026500,Thundersister,Awaysfindsaway,1461935709430984705,25,41,123,RT @DA1234508493534: @Ont_AndreMarin They shouldn't had the vaccine in the first place as they were not at risk. Vaccines for corona viruse…,en,,2022-04-12 17:20:46.000,COVID,negative,0.02,0.13,0.85,NULL,0
1514100188818079748,Catherine,CatieZee,1469219678211899392,0,60,182,@MaramaDavidson @teanau_tuiono Teachers are high risk for long covid. https://t.co/FsjsGm7Gjo,en,,2022-04-13 04:36:30.000,COVID,negative,0.01,0.03,0.96,NULL,0
1514262636971634693,Königin.der.Nacht⚫⚪,Tierverliebt181,1036374652262789120,13,666,656,"RT @coronawarnapp: 🚨Mehr als 5 Millionen Menschen haben über die #CoronaWarnApp andere über Risikobegegnungen informiert!

Danke, dass Ihr…",de,"Hessen, Deutschland",2022-04-13 15:22:00.000,COVID,mixed,0.49,0.24,0.27,"RT @coronawarnapp: ??More than 5 million people have informed about the #CoronaWarnApp others about risk encounters!

Thank you for...",0
1514326727824130048,indy 💫,evrendye,1189894124792668160,1085,1145,1468,"RT @oatila: Pra quem pergunta sobre usar máscaras, ficar em casa, limpar as coisa e afins, um fio do que penso:

1- Qual risco você topa?
A…",pt,,2022-04-13 19:36:41.000,COVID,neutral,0.13,0.72,0.15,"RT @oatila: For those who ask about wearing masks, staying at home, cleaning things and the like, a thread of what I think:

1- What risk do you take?
The...",0
1514504243625234440,Manish Mehta,manrajmehta,87159722,0,1101,336,"ભાસ્કર એક્સપ્લેનર : બે નવા કોરોના સબ-વેરિયન્ટ્સથી મચી હલચલ, ઓમિક્રોનથી વધુ મ્યૂટેશન, જાણો ભારતને કેટલું જોખમ
#Covid19 | #Omicron | #BhaskarExplainer
https://t.co/8tOBXmLQoZ",gu,"Ahmedabad ",2022-04-14 07:22:04.000,COVID,neutral,0.02,0.92,0.06,"Bhaskar Xplaner: Two new Corona sub-variants stir, more mutations from omicrons, know how much risk India is
#Covid19 | #Omicron | #BhaskarExplainer
https://t.co/8tOBXmLQoZ",0
1514534498939162626,Turz,7urz,420598629,51,190,1059,"RT @DrJanaSchroeder: „Low risk bedeutet nicht no risk“, sagt Schroeder. Es ist immer noch ein relativ neues Virus. „Ich plädiere für eine g…",de,Germany,2022-04-14 09:22:17.000,COVID,negative,0.01,0.31,0.68,"RT @DrJanaSchroeder: Low risk does not mean no risk, says Schroeder. It is still a relatively new virus. I plead for a g...",0
1514658990541705226,DjanT,gian_masala,1043145378,0,38,643,"@super_caz @GuidoCrosetto @lucianocapone Mi sembra che tu abbia parecchia confusione in testa e usi parole a caso. Mischiare il covid con le sanzioni alla Russia non è solo stupido, ma parecchio inquietante",it,,2022-04-14 17:36:59.000,COVID,negative,0.01,0.01,0.99,"@super_caz @GuidoCrosetto @lucianocapone It seems to me that you have a lot of confusion in your head and use random words. Mixing covid with sanctions on Russia is not only stupid, but quite disturbing",0
1514855322673893382,Robert,Robert62127449,1324783201492099078,59,392,1091,RT @OTURISK: We have nearly 43000 followers imagine if each one of us managed to convince one person to think about the truthful reality of…,en,Ireland,2022-04-15 06:37:08.000,COVID,neutral,0.30,0.60,0.10,NULL,0
1515051656559226887,LaNuevaMejicana,Reginar58403116,1488979613090922501,0,13,56,"Still true that MOST of the deaths from Covid are people who were not vaccinated? Who needs more proof than that? Many can beat the odds but if you're at risk or just unlucky, you made your choice. Wish those who're unvaxxed would reconsider. To live.",en,,2022-04-15 19:37:17.000,COVID,mixed,0.22,0.07,0.70,NULL,0
1515142267601768454,cynthia mahoney ✍️,caliclimatedoc,4321561817,168,494,135,"RT @luckytran: People have a choice to go eat out or attend entertainment events, where there are higher risks of transmission.

But people…",en,,2022-04-16 01:37:21.000,COVID,negative,0.02,0.29,0.69,NULL,0
1515232884604481537,Stock Figures 24/24,stockfigures24,1377752662494576641,0,83,349,"economics: The global economy is set for a step back by the end of the year, and recession risks are elevated against the backdrop of Russia’s invasion of Ukraine and Covid-19 shutdowns in China, according to the Peterson Institute for International Econ… https://t.co/iljMzJGig8",en,Bahamas,2022-04-16 07:37:26.000,COVID,negative,0.02,0.36,0.62,NULL,0
1515247990906236939,MelexSior,melex_sior,1372575736335364099,0,7,25,"@Sofialarebelle @Vmax60791967 @fr_gadsden @DocMarmottine Le truc c'est que c'est toi qui tourne en rond. Puisque tu peux pas lâcher un tweet dans ad personam.

Tu veux pas la thrombose ou la miocardite ? Bah choppe pas le covid non vaccinés bien plus de risques. C'est bien le problème avec les croyances.",fr,,2022-04-16 08:37:27.000,COVID,negative,0.01,0.08,0.91,"@Sofialarebelle @Vmax60791967 @fr_gadsden @DocMarmottine The thing is that youre the one going around in circles. Since you cant drop a tweet in ad personam.

Dont you want thrombosis or miocarditis? Bah choppe not unvaccinated covid much more risks. That is the problem with beliefs.",0
1515274489310978048,ian flemming,morocologne1,828643413960642561,1108,2103,4996,"RT @punktpreradovic: Gerade bei @rtl aktuell: ""Im Jahr nach der #Corona -Infektion erhöht sich das Risiko für #Herzerkrankungen"". Werden hi…",de,,2022-04-16 10:22:45.000,COVID,mixed,0.42,0.13,0.46,"RT @punktpreradovic: Especially with @rtl current: In the year after the #Corona infection, the risk of #Herzerkrankungen increases. Will be hi...",0
1515274508466278405,Lucas,Anzugmensch,1220671649760141313,0,2016,690,"@originalbrecht @Kessler010599 @mue_re Hast du auch vor Corona kollektiv Maßnahmen gefordert, um deinen Opa vor allerlei Risiken zu schützen? Ich glaube, nein. Denn der Schutz vor dem allgemeinen Lebensrisiko ist Sache eines jeden selbst.",de,Stadt met K,2022-04-16 10:22:49.000,COVID,neutral,0.06,0.67,0.27,"@originalbrecht @Kessler010599 @mue_re Before Corona, did you collectively call for measures to protect your grandfather from all sorts of risks? I think not. Because protection against the general risk to life is a matter for everyone.",0
1515429217621655558,Dave Browns Fan,browns_dave,900864890600030208,0,385,737,Anybody that has gotten the COVID vaxxines needs to take an Aids test. If you test negative you either got a low dose or Placebo vaxxines. If so don't risk getting anymore.,en,,2022-04-16 20:37:35.000,COVID,neutral,0.02,0.77,0.22,NULL,0
1515474526901092363,DrF,dr_rf,572208885,112,5220,5728,RT @ArisKatzourakis: Seven day rolling average UK covid death data from the @FT. https://t.co/yLMXlWJO8i,en,,2022-04-16 23:37:38.000,COVID,negative,0.01,0.25,0.74,NULL,0
1515867197805105154,Robot by uCloudify.com,uCloudify,1356552822859444225,1,2658,0,"RT @ChrisEOlive: Geo-political #risk has absolutely annihilated COVID #risk as THE #1 org &amp; operational risk moving into the future.

China…",en,,2022-04-18 01:37:58.000,COVID,negative,0.01,0.02,0.97,NULL,0
1516003123931852801,Karen Sheldrick,SheldrickKaren,1452257934432522240,265,1,14,"RT @noreward_norisk: FEAR, DISTRACTION, CONFUSION. Tried and tested tactics that work to cause division / mental breakdown. DON’T FALL FOR…",en,,2022-04-18 10:38:05.000,COVID,negative,0.00,0.01,0.99,NULL,0
1516135366268715011,Wizo 🇺🇦,MucWizo,2381830674,71,436,586,"RT @eduardt_s: Heute wurde ich vom leeren #Impfzentrum abgewiesen, weil ich noch keine 70 bin. 

Komisch, da ich am Anfang in dieselbe Risi…",de,"Munich, Germany",2022-04-18 19:23:34.000,COVID,negative,0.04,0.08,0.88,"RT @eduardt_s: Today I was rejected by the empty #Impfzentrum because I am not yet 70. 

Funny, because at the beginning I was in the same risk...",0
1516350484726284292,ssrbigfan,ssssrsh98840741,1475726555519193088,0,0,10,@msisodia @ArvindKejriwal Covid cases are rising plz declare off for schools or Summer vacations. Kids are at large risk,en,,2022-04-19 09:38:22.000,COVID,negative,0.01,0.06,0.93,NULL,0
1516467722883846147,Ruud Steltenpool🤔🔗📊🚲👨‍👩‍👧‍👧💾🌳,steltenpower,76693160,1,2549,5001,"RT @ArienvanVeen: Corona: ""Extra risico's door houtrook"" - https://t.co/movU8DVhJ2

BIZAR dat hier de afgelopen 2 jaar noch vanuit het RIVM…",nl,"🌍🤝🕸️,Twente,🇪🇺",2022-04-19 17:24:14.000,COVID,negative,0.01,0.20,0.79,"RT @ArienvanVeen: Corona: Extra risks from wood smoke - https://t.co/movU8DVhJ2

BIZARRE that in the past 2 years neither from the RIVM...",0
1516833787073728517,REP.Pineapple,lkjh98762,1002547218186952704,6,201,142,"RT @LexieBergen: 特魯多喉舌CTV說：研究发现，感染COVID六個月後后血栓风险增加。
Dr.Bridle說：这就是为什么政府強制所有人接種疫苗，消滅对照组的原因。因為 COVID只是“疫苗”的替罪羊，疫苗裡的刺突蛋白是破壞身體的關鍵，而不是COVID。

我瞎…",ja,VA,2022-04-20 17:38:50.000,COVID,negative,0.01,0.29,0.70,"RT @LexieBergen: Trudeau Mouthpiece CTV says studies have found an increased risk of thrombosis after six months of COVID-19.
Dr. Bridle said: Thats why the government is forcing everyone to be vaccinated, eliminating the control group. Because COVID is only a scapegoat for vaccines, the spike protein in vaccines is the key to destroying the body, not COVID.

Im blind...",0
1516879090401386497,FernandoMENDOZA,Fernand34082946,1320799084098236417,350,44,124,"RT @MariolySosaP: En Australia han visto un aumento de un 30 a un 40% de Código 1: riesgo inmediato de muerte para una persona. 

Ah!! Pero…",es,,2022-04-20 20:38:52.000,COVID,negative,0.00,0.04,0.96,"RT @MariolySosaP: Australia has seen a 30 to 40% increase in Code 1: immediate risk of death for a person. 

Ah!! But...",0
1516924405397753856,Desi,_Desi76_,1347515429527277577,1,530,622,RT @MaddyLoveSpare: @insaneo_82 @GalGlassy @antos_twitt There's plenty of mandates in Victoria. Healthy vaccine free people of no risk from…,en,Australia,2022-04-20 23:38:55.000,COVID,positive,0.91,0.07,0.02,NULL,0
1517150961487077376,yusuke0406,yusuke04061,1084492128,1,392,1131,RT @ymori117: Medpage Today「米国CDC: ワクチン未接種の子供はオミクロンによる入院リスクが2倍に」 https://t.co/QviOMe2P5k 米国で2021年12月～2022年2月にCOVID-19で入院した5～11歳の子供397名中、ワクチ…,ja,"Hanoi, Vietnam",2022-04-21 14:39:11.000,COVID,neutral,0.01,0.50,0.49,RT @ymori117: Medpage Today U.S. CDC: Unvaccinated children double the risk of Omicron hospitalization https://t.co/QviOMe2P5k Wakuchi among 397 children aged 5-11 who were hospitalized in the U.S. with COVID-19 from December 2021 to February 2022.,0
1517226476755636227,Peter Palmer,peterpalmer52,47316335,0,1478,2329,"@Charlesthornt @hammer_mo @JamesMelville Oh, and the risks to children of catching Covid. Don't forget to prove that one. 🙄",en,"Lincolnshire, England.",2022-04-21 19:39:15.000,COVID,mixed,0.39,0.10,0.51,NULL,0
1517332192644550656,HTomás,Horatio1492DC,1446878361427615744,9,139,125,RT @agustinasucri: Teléfono para los ladris que mintieron y siguen mintiendo al respecto: el riesgo de mio/pericarditis en varones de 16 a…,es,,2022-04-22 02:39:20.000,COVID,negative,0.00,0.01,0.98,RT @agustinasucri: Telephone for the thieves who lied and continue to lie about it: the risk of mio/pericarditis in men aged 16 to...,0
1517373953186148352,SirNobbs,SirNobbs,293130488,58,53,392,RT @risklayer: #Corona Variante BA.2.12.1 - demnächst weltweit im Angebot. :(,de,Earth,2022-04-22 05:25:16.000,COVID,neutral,0.01,0.96,0.03,RT @risklayer: #Corona variant BA.2.12.1 - soon to be available worldwide. :(,0
1517407707564814336,Morocco Mole #UTAG,HarPaul1966,723179016082100224,36,974,926,"RT @NiusMarco: @disclosetv 53 years old, my risk in 2021 winter in France for covid death without comorbidity was exactely 0.0012% , the se…",en,"Great Dunmow, East",2022-04-22 07:39:24.000,COVID,negative,0.01,0.11,0.88,NULL,0
1517543643543785472,Sara,sbhbc,523979832,32,6,442,"RT @AbraarKaran: 4/ Of course, they are mistaken— bc those costs affect us all. Everyone knows someone who is at higher risk— or at most on…",en,United States,2022-04-22 16:39:33.000,COVID,negative,0.01,0.23,0.76,NULL,0
1517634278363869184,Iván Algieri,some_tennis,3131682527,0,495,197,"@elchacaldelint1 Personalmente me vacuné con Sinopharm porque es un tipo de vacuna súper testeado. Con una de ARNm, dado mi muy bajo riesgo COVID, no sé si me hubiese vacunado. 

Pero a lo que voy es que la diferencia existe y por eso hay gente no antivacunas que no se vacuna contra el COVID",es,,2022-04-22 22:39:42.000,COVID,positive,0.47,0.46,0.07,"@elchacaldelint1 I personally got vaccinated with Sinopharm because its a super tested type of vaccine. With one of mRNA, given my very low COVID risk, I dont know if I would have been vaccinated. 

But what Im going for is that the difference exists and thats why there are non-vaccine people who dont get vaccinated against COVID.",0
1517634281228709889,Emanuela Micucci,EmMicucci,810945125878820864,66,662,839,"RT @dgurdasani1: It's clear that long COVID is having a significant impact on health, and given those most at risk are in working age group…",en,Roma,2022-04-22 22:39:43.000,COVID,negative,0.01,0.04,0.95,NULL,0
1517679616219090948,Galip Ulsoy,GalipUlsoy,1231716417151602688,57,261,113,"RT @NBCNews: Wearing a mask reduces your risk of catching Covid from fellow passengers on subways, buses and planes, regardless of what oth…",en,"Dexter, Michigan",2022-04-23 01:39:52.000,COVID,neutral,0.04,0.72,0.24,NULL,0
1517921267550146562,Cain,LummusCain,2562020234,924,156,156,"RT @AmyTanMD: I don't think ppl realize how close *anyone* can be to being high risk for COVID. Including themselves. 

Not only do ppl hav…",en,,2022-04-23 17:40:06.000,COVID,negative,0.01,0.08,0.91,NULL,0
1517978068035555330,Jean-Pierre Leboeuf,JPierreLeboeuf,1527406958,1,1633,4914,RT @JoyceDiDonato: Tonight EDEN arrives in @carnegiehall. I left NY over two years ago full of uncertainty as the Corona Virus was taking h…,en,"Montérégie,Qc. Canada",2022-04-23 21:25:48.000,COVID,negative,0.01,0.04,0.95,NULL,0
1518026995283775489,🇷🇺 Fraps01 🇫🇷,ded01210,4835728030,1963,480,490,RT @BlemontD: Sur le site de l'Agence nationale de sécurité du médicament (L'ANSM) on peut lire : « Le risque de myocardite et péricardite…,fr,,2022-04-24 00:40:13.000,COVID,negative,0.01,0.38,0.61,RT @BlemontD: On the website of the National Agency for the Safety of Medicines (ANSM) we can read: The risk of myocarditis and pericarditis ...,0
1518026995342446592,Lou Blues,tovmaz,1374142200,1963,784,1340,RT @BlemontD: Sur le site de l'Agence nationale de sécurité du médicament (L'ANSM) on peut lire : « Le risque de myocardite et péricardite…,fr,Madagascar,2022-04-24 00:40:13.000,COVID,negative,0.01,0.38,0.61,RT @BlemontD: On the website of the National Agency for the Safety of Medicines (ANSM) we can read: The risk of myocarditis and pericarditis ...,0
1518117611392966657,TSBJJS,DPTAT7,1498283275265134595,2332,183,732,RT @BlemontD: Sur le site de l'Agence nationale de sécurité du médicament (L'ANSM) on peut lire : « Le risque de myocardite et péricardite…,fr,,2022-04-24 06:40:18.000,COVID,negative,0.01,0.38,0.61,RT @BlemontD: On the website of the National Agency for the Safety of Medicines (ANSM) we can read: The risk of myocarditis and pericarditis ...,0
1518178022075084800,Jim Jamese🕷,kemptownbod,3141821385,322,1329,5003,"RT @danielgoyal: How risky is Covid now?

So much information, disinformation, misinformation, uninformation (made that one up) it’s hard t…",en,South East England,2022-04-24 10:40:21.000,COVID,negative,0.01,0.04,0.95,NULL,0
1518280170519543809,dani,diskus67,218793844,100,335,209,RT @reitschuster: Ohne eine Aufarbeitung der fatalen Corona-Politik und ein Absetzen der Verantwortlichen wie Lauterbach und Wieler drohe i…,de,Die Schöne Lausitz 🇩🇪,2022-04-24 17:26:15.000,COVID,negative,0.00,0.01,0.99,"RT @reitschuster: Without a reappraisal of the fatal Corona policy and a dismissal of those responsible such as Lauterbach and Wieler, there is a risk of...",0
1518329050737094657,George Orwell,ekoGlo,2777475919,4497,182,577,"RT @toadmeister: Covid vaccination increases the risk of severe heart inflammation up to 120-fold, a major study from Scandinavia published…",en,Oceana,2022-04-24 20:40:29.000,COVID,negative,0.01,0.36,0.63,NULL,0
1518416101129871360,Harish,Harish81816666,1396715963643351042,2,0,1,RT @c2_divyansh: Why you are taking it when none of college accepting board marks we have to give CUET then why you are risking our life if…,en,,2022-04-25 02:26:23.000,COVID,negative,0.01,0.02,0.98,NULL,0
1518461401458688000,💚 Ingwer,Ing_wer_,35497266,0,2365,1603,"Kann mir bitte jemand die Durchseuchungsstrategie erklären? Sie macht NICHT immun gegen Corona, nicht mal gegen Omikron.
Die Mehrheit der Bevölkerung ist für die Maske.
Wir gefährden vulnerable Menschen und riskieren zahlreiche Fälle von Long Covid.

Warum also? Wieso? Weshalb?",de,Berlin-Brandenburg,2022-04-25 05:26:24.000,COVID,negative,0.01,0.06,0.93,"Can someone please explain the contamination strategy to me? It does NOT make you immune to Corona, not even to Omikron.
The majority of the population is in favor of the mask.
We endanger vulnerable people and risk numerous cases of Long Covid.

So why? Why? Why?",0
1518464976771596293,PostX News Canada,postxcanada,1434422275588050944,0,26,2,Unvaccinated people increase risk of COVID-19 infection among vaccinated: new study – National https://t.co/9xlyh1EMpq,en,Ontario Canada,2022-04-25 05:40:36.000,COVID,negative,0.02,0.49,0.49,NULL,0
1518570800315617280,Esra ozbek,Esra71344236,1210638105583276032,3,77,1863,"RT @regionofpeel: Booster doses of the COVID-19 vaccine:

✅Remind our immune system to defend us if we get infected.
✅Lower our risk of sev…",en,"Brampton, Ontario",2022-04-25 12:41:07.000,COVID,neutral,0.09,0.76,0.14,NULL,0
1518616111373295616,RN 84 A,RN84A1,1128217173636407296,3378,16,297,RT @DrEricDing: 📍“IT SPARES NO ONE”—new @JohnsHopkins evidence has revealed that anyone infected with COVID is at higher risk for heart iss…,en,,2022-04-25 15:41:10.000,COVID,negative,0.01,0.04,0.95,NULL,0
1518703258507829250,Paschen,j_paschen,1474734896434368513,268,864,1255,"RT @saftlos: Wann werden die ersten eingesperrt?

Zukünftige Einnahmen aus COVID-19-Impfstoff sind ungewiss!

BioNTech gibt zu: schwerwiege…",de,,2022-04-25 21:27:27.000,COVID,negative,0.02,0.32,0.66,"RT @saftlos: When will the first ones be imprisoned?

Future revenues from COVID-19 vaccine are uncertain!

BioNTech admits: heavy...",0
1518736933371129856,David Johnson,DavidJohnson_27,1169413214,1,283,1907,"RT @TheHinduScience: New COVID surge | Children not more vulnerable, high risk population needs care https://t.co/YhDmdLsRZR",en,,2022-04-25 23:41:16.000,COVID,negative,0.06,0.09,0.86,NULL,0
1518993678106341376,Annina Büchi MD MSc,AEBuechi,3092569949,0,1647,1477,"@lifereport Ich will weiterhin möglichst kein Covid, und wenn, dann halt wenigstens für lohnenswertes Risiko und nicht vom Zugfahren..",de,Schweiz,2022-04-26 16:41:29.000,COVID,negative,0.05,0.04,0.91,"@lifereport I still want no Covid as much as possible, and if so, then at least for worthwhile risk and not from taking the train.",0
1519174910534307842,Anne Maine 🇨🇦 🕊 peace,AnneMaine3,1166739776847806464,228,320,430,"RT @TheRealKeean: BREAKING: Citing a lack of risk from COVID-19, Denmark announced that they were suspending their national COVID vaccine p…",en,"AB, Canada",2022-04-27 04:41:38.000,COVID,negative,0.00,0.03,0.97,NULL,0
1519382897286856704,.•♫•♬• 爪ᗝηค •♬•♫•.,Mona1318738475,1412597916464726017,125,400,470,RT @BiereRobbie: Immer mehr Unfälle: Sind geimpfte Autofahrer ein Verkehrsrisiko? - https://t.co/Z2XepXOqaB https://t.co/OmlAoT43Gr,de,,2022-04-27 18:28:06.000,COVID,negative,0.01,0.14,0.85,RT @BiereRobbie: More and more accidents: Are vaccinated drivers a traffic risk? - https://t.co/Z2XepXOqaB https://t.co/OmlAoT43Gr,0
1519564099922935814,SchwarzeHexe,SchwarzeHexe5,1259440570956685312,0,2466,2603,"RT @TheReal32492440: Plötzliche Bewusstseinsstörungen!

Immer mehr Unfälle: Sind geimpfte Autofahrer ein Verkehrsrisiko?

https://t.co/4pWW…",de,,2022-04-28 06:28:08.000,COVID,negative,0.01,0.09,0.91,"RT @TheReal32492440: Sudden disturbances of consciousness!

More and more accidents: Are vaccinated drivers a traffic risk?

https://t.co/4pWW...",0
1519627978174574592,Michele IL PATRIOTAن,Michael_0101010,1177798368,0,1074,976,"♦️♦️♦️
Vaccino Covid, rischio miocardite: la nuova scoperta
♦️♦️♦️
Complottari pure questi?
Andate a vedere i risultati. 
Dal 6 al 19 su 100, dai 16 anni ai 22.
Giovani col cuore forte, figuriamoci gli over che ""la colpa è di patologie pregresse""
♦️♦️♦️
https://t.co/NrB4KQUBAn",it,La calma può nascondere molto.,2022-04-28 10:41:57.000,COVID,negative,0.04,0.08,0.88,"??????
Covid vaccine, myocarditis risk: the new discovery
??????
Conspiracy theories too?
Go and see the results. 
From 6 to 19 out of 100, from 16 years to 22.
Young people with strong hearts, let alone the over that the fault is of previous pathologies
??????
https://t.co/NrB4KQUBAn",0
1519824311913132032,Lori,lori_australia,1296281463902449666,4,607,898,"RT @BigBadDenis: COVID reinfection risks rise after new strain found in NSW

NSW health authorities on Thursday reported the state’s first…",en,Australia,2022-04-28 23:42:07.000,COVID,negative,0.02,0.33,0.65,NULL,0
1519911463187591168,Sascha Liese 🟩🟩🟩,_S__L_,255032966,26,227,100,RT @C_Pohlmann: Dieser israelischen Studie zufolge haben Geimpfte im Vergleich zu Genesenen ein 13-fach höheres Risiko für eine Corona-Infe…,de,,2022-04-29 05:28:26.000,COVID,negative,0.01,0.21,0.78,"RT @C_Pohlmann: According to this Israeli study, vaccinated people have a 13-fold higher risk of corona infection compared to convalescents.",0
1520096157321637892,MR,mtbBrski,829124131425746944,0,32,317,"@BeckyBreslin @AreOhEssEyeEe If you’re working with immunocompromised people, who are highly susceptible to Covid, every step should be taken to reduce chances of exposing them. 

That includes the vaccine, which reduces risk, transmission, severity and duration.",en,,2022-04-29 17:42:20.000,COVID,negative,0.06,0.17,0.77,NULL,0
1520171672187600896,⚔️✍🏼 Woke Rasputin 🥃⚔️ 💎,RasputinWoke,1377069965220532230,0,538,681,@GayPatriotPlus COVID transmission through coat storage is a small amount of cases but not zero. Better to be a raving lunatic than risk getting a cold.,en,,2022-04-29 22:42:24.000,COVID,negative,0.02,0.01,0.97,NULL,0
1520216978660950016,supot,su_pot,145324930,44,165,608,"RT @ddc_riskcom: สถานการณ์ COVID-19 ในประเทศไทย
วันที่ 30 เมษายน 2565

#โควิด19 #COVID19 #สถานการณ์โควิด19 https://t.co/ZcwiYSxmNT",th,ประเทศไทย,2022-04-30 01:42:26.000,COVID,negative,0.01,0.46,0.52,"RT @ddc_riskcom: Covid-19 situation in Thailand
April 30, 2022

#?????19 #COVID19 #??????????????19 https://t.co/ZcwiYSxmNT",0
1520319267454914566,Amit Kumar,AmitKum19012973,1264622059000401920,2,15,55,"RT @belikeabhayy: Cases are increasing day by day, it is very risky to conduct offline exams.
What will happen if students got corona posit…",en,,2022-04-30 08:28:54.000,COVID,negative,0.00,0.01,0.98,NULL,0
1520443536306585603,Stacy Staggs,StacyStaggs3,947335488280649728,129,3508,4825,RT @JReinerMD: Here are the 2 CDC COVID maps. The one on the left is the community level map which suggests 90% of the US has low risk. The…,en,,2022-04-30 16:42:42.000,COVID,neutral,0.07,0.83,0.10,NULL,0
1520549256528113673,Tommy,TolstoyKnows,1519316009030672384,0,0,2,@WHOWPRO @WHO Nothing.  COVID is zero risk to children.,en,,2022-04-30 23:42:47.000,COVID,negative,0.02,0.48,0.49,NULL,0
1520624776129269766,Tata,tatasarmy1,1389772140333912067,4351,16,170,"RT @KriskaCarvalho: Ele imitou uma pessoa morrendo sem ar com covid, ele riu, ele debochou de alguém sem ar num leito... morreram quase 700…",pt,Minha Imaginação,2022-05-01 04:42:53.000,COVID,negative,0.01,0.03,0.96,"RT @KriskaCarvalho: He imitated a person dying without air with covid, he laughed, he mocked someone without air in a bed... almost 700 died...",0
1520730487299485696,Maiara,_maiarathais,770262931489579008,6105,55,168,"RT @KriskaCarvalho: Ele imitou uma pessoa morrendo sem ar com covid, ele riu, ele debochou de alguém sem ar num leito... morreram quase 700…",pt,"Maranhão, Brasil",2022-05-01 11:42:56.000,COVID,negative,0.01,0.03,0.96,"RT @KriskaCarvalho: He imitated a person dying without air with covid, he laughed, he mocked someone without air in a bed... almost 700 died...",0
1520757229657653249,vishal giri,vishalg78606052,1378949881402781697,24,5,138,"RT @anshika7587153: Cases are increasing day by day, it is very risky to conduct offline exams.
What will happen if students got corona pos…",en,,2022-05-01 13:29:12.000,COVID,negative,0.00,0.02,0.98,NULL,0
1520760696128086017,Diazepanderson 🧜,SaMartins13,1157166188314550272,7728,54,382,"RT @KriskaCarvalho: Ele imitou uma pessoa morrendo sem ar com covid, ele riu, ele debochou de alguém sem ar num leito... morreram quase 700…",pt,"Brasil ",2022-05-01 13:42:58.000,COVID,negative,0.01,0.03,0.96,"RT @KriskaCarvalho: He imitated a person dying without air with covid, he laughed, he mocked someone without air in a bed... almost 700 died...",0
1520987237487640576,BEER_1st_fan_account_:)✨,beer213wj,2815217150,108,535,127,"RT @ddc_riskcom: สถานการณ์ COVID-19 ในประเทศไทย
วันที่ 02 พฤษภาคม 2565

#โควิด19 #COVID19 #สถานการณ์โควิด19 https://t.co/imXHkCRlDo",th,,2022-05-02 04:43:10.000,COVID,neutral,0.04,0.76,0.20,"RT @ddc_riskcom: Covid-19 situation in Thailand
Date 02 May 2022

#?????19 #COVID19 #??????????????19 https://t.co/imXHkCRlDo",0
