TwitterID,UserName,TweeterHandle,UserID,RetweetCount,FollowerCount,FriendCount,TweetText,TweetLanguage,Location,Time,TweetSourceType,Sentiment,ConfidencePositiveSen,ConfidenceNeutralSen,ConfidenceNegativeSen,TranslatedText,UAEInterest
1517041689604493312,Ursula Barth ❤🇺🇦😷💉💉💉💉,UrsulaBarth5,1245672744001437697,0,571,816,"@SabinePonwenger @BlakesWort Freunde aus dem Spanien-Urlaub vorzeitig zurückgekommen wegen einer Corona Erkrankung! Ältere Leute, um die 80,  gottseidank geimpft!",de,,2022-04-21 07:24:58.000,COVID,negative,0.00,0.01,0.99,"@SabinePonwenger @BlakesWort friends from their holiday in Spain came back prematurely because of a corona disease! Older people, around 80, thank God vaccinated!",0
1517117199831474177,Raised From Death,RFDNW,927837415523397633,0,8,106,"@nur_der_bvb_1 @GIANTJatzi @DAZN_DE Nope. Die Gehälter sind gemessen am Umsatz eine der niedrigsten im Spitzenfußball (vor Corona immer so um 50%).
Die Nettoverschuldung liegt am Stadionumbau und Corona. Bis 2019 war man jahrelang nettoschuldenfrei.",de,,2022-04-21 12:25:01.000,COVID,negative,0.05,0.30,0.65,"@nur_der_bvb_1 @GIANTJatzi @DAZN_DE Nope. Salaries are one of the lowest in top-flight football in terms of turnover (always around 50% before Corona).
The net debt is due to the stadium reconstruction and Corona. Until 2019, it was net debt-free for years.",0
1517135857333026816,Blum,dblum51,513873359,0,3346,4993,@marcorubio My wife got COVID by sitting next to a moron on a plane who was coughing and hacking the entire flight and took her mask off to to eat her fucking Chex-Mix and turned and coughed on my wife so go fuck yourself Marco. People in this country aren’t smart enough to do what’s right.,en,,2022-04-21 13:39:10.000,COVID,negative,0.01,0.01,0.99,NULL,0
1517301987414777856,Stephen,Lost1nSpace,89651849,94,620,1810,"RT @RageSheen: Dear National Cabinet. 

In the last 4 months, since you let Covid rip, Covid has killed more people in the country per day…",en,,2022-04-22 00:39:18.000,COVID,negative,0.17,0.17,0.66,NULL,0
1517362395693289472,Eli Meixler,elimeixler,4188252454,0,4483,2517,"I reviewed traveling back to Hong Kong under ‘zero-Covid’. 0 stars

And I wrote about how a prohibitive — and ineffective — policy has created a travel deterrent that, in Covid Year 3, is keeping ‘Asia’s Walled City’ sealed off https://t.co/JJ3Ukvzpep",en,Hong Kong,2022-04-22 04:39:21.000,COVID,negative,0.00,0.01,0.99,NULL,0
1517377500627804161,One Sick Vet 🥄🔥 🇺🇦,OneSickVet,1136022585983033345,8002,1021,483,RT @goldengateblond: it’s like everyone fucking forgot that the way covid spread globally in the first place was via infected airline passe…,en,"Florida, USA",2022-04-22 05:39:22.000,COVID,negative,0.01,0.02,0.97,NULL,0
1517392603670482944,AndieDW,Andie_DW,100737623,3,300,804,"RT @ap2_kualanamu: #AP2Friends,sebelum bepergian dgn transportasi udara dari atau ke Bandara Kualanamu jgn lupa ya cek informasi syarat per…",in,Kolong Bumi_,2022-04-22 06:39:23.000,COVID,neutral,0.24,0.67,0.09,"RT @ap2_kualanamu: #AP2Friends, before traveling by air transportation to or to Kualanamu Airport, do not forget to check the information of the requirements per...",0
1517437909648912384,Eric Hausmann Music,Hausmann_Music,761232036724109312,30,811,2127,RT @bornmiserable: BREAKING: Airline Passengers Hurry to Catch COVID Before Federal Mask Mandate Goes Back Into Effect,en,"Potland, OR",2022-04-22 09:39:24.000,COVID,negative,0.01,0.05,0.94,NULL,0
1517679616219090948,Galip Ulsoy,GalipUlsoy,1231716417151602688,57,261,113,"RT @NBCNews: Wearing a mask reduces your risk of catching Covid from fellow passengers on subways, buses and planes, regardless of what oth…",en,"Dexter, Michigan",2022-04-23 01:39:52.000,COVID,neutral,0.04,0.72,0.24,NULL,0
1517906165342081025,Spg,Spg35015543,1078882258377998337,1,0,6,RT @suresh_shenoi: @David_J_Bier Hv done payment for Visa slot appointment. Unfortunately no slots are opened.Couldn’t travel for last 3+ y…,en,,2022-04-23 16:40:05.000,COVID,negative,0.01,0.02,0.97,NULL,0
1518026995510226944,Erica Probst,ericaannprobst,2892859198,255,230,537,RT @CarlaHSands: The Biden administration believes COVID is dangerous enough that toddlers need to wear masks on airplanes but unmasked and…,en,"Upper Arlington, OH",2022-04-24 00:40:13.000,COVID,negative,0.00,0.02,0.98,NULL,0
1518087401494953984,Azfar,udean94,397643861,1,831,735,"RT @AusMeshi: 3. Insurance (Cover Covid Expenses up to SGD30,000)

- Masa aku pergi diwajibkan ‘Travel Insurance’. Tapi sekarang sudah tida…",in,,2022-04-24 04:40:15.000,COVID,neutral,0.01,0.92,0.07,"RT @AusMeshi: 3. Insurance (Cover Covid Expenses up to SGD30,000)

- When I go is required Travel Insurance. But now its not...",0
1518174437535006720,Rabindra Nath Tiwari,Rabindr82350046,1505878537311780872,0,0,17,"Hare Krishna 
Congratulations .
Respected 
      Chief Minister Sir ,
What's happening about booster does for senior citizens and ill peoples ( Corona vacations  ) in our Uttar Pradesh.",en,,2022-04-24 10:26:06.000,COVID,positive,0.81,0.04,0.16,NULL,0
1518178022657904646,Utsav Kumar,utsaviiitc,1103115332,0,4,44,"Second, how paytm without putting a administrative or aduit checks on these type of travel operators and allow themselves to have  business with paytm. 
Third, operators are violating COVID Guidelines blatantly and harrash travelers if someone is insisting on to have in place.",en,India,2022-04-24 10:40:21.000,COVID,negative,0.00,0.01,0.99,NULL,0
1518298841233211392,Tom Bohn,techBohn,409957362,0,259,476,"Dr. Anthony Fauci took major heat after lamenting on Thursday that it was ""disturbing"" that a federal court would rule against the CDC’s COVID-19 travel mask mandate, adding his opinion that ""This is not a judicial matter.""

And mandates are not laws..",en,,2022-04-24 18:40:27.000,COVID,negative,0.01,0.18,0.81,NULL,0
1518525440709001216,Falguni Shah,Falguni64219314,1449581072069525508,0,0,11,@Interieur_Gouv I am vaccinated with Covaxin and am travelling from India to Canada transit through CDG. Do I need a Covid test to transit CDG airport. Your website does not have this information.,en,,2022-04-25 09:40:52.000,COVID,neutral,0.01,0.92,0.07,NULL,0
1518631211320717314,Nicole Smith,awoken36,862401661687537664,770,171,617,"RT @LynnMor01381535: Dr Tam said that making 3 doses of the COVID-19 vaccine a travel requirement ""needs to be examined.""
That would ban ne…",en,,2022-04-25 16:41:10.000,COVID,neutral,0.02,0.57,0.41,NULL,0
1518721830210654208,Stephen McNally,Solutionprovida,45691745,1997,4226,5001,"RT @korb_heather: *wearing mask on airplane* 
Seatmate: “why are you wearing a mask when you don’t have to.”
Me: “because if I’m going to c…",en,"Liverpool, uk",2022-04-25 22:41:15.000,COVID,negative,0.02,0.28,0.70,NULL,0
1518812434055761920,GaMntGrl,GaMtGrl,1430888504,5451,403,295,"RT @korb_heather: *wearing mask on airplane* 
Seatmate: “why are you wearing a mask when you don’t have to.”
Me: “because if I’m going to c…",en,,2022-04-26 04:41:17.000,COVID,negative,0.02,0.28,0.70,NULL,0
1518978574967095297,𝐥𝐢𝐥𝐢𝐲...,ggukielovs7,1436731098147471371,416,3272,4077,"RT @PsycoFilipi: Pq na minha vez de ser adulto o planeta está acabando?

Bolsonaro 17
Covid 19 - Pandemia com celibato e quarentena de 5 an…",pt,ꨄ︎ :  fan acc for 방탄 소년단 . . .,2022-04-26 15:41:28.000,COVID,negative,0.03,0.39,0.58,"RT @PsycoFilipi: Why in my turn to be an adult is the planet running out?

Bolsonaro 17
Covid 19 - Pandemic with celibacy and quarantine of 5 years...",0
1519020421198356483,TØP Lives,toplives1,978027410095353856,0,14348,86,@twentyonepilots Chale no hubo episodio del corona capital:( https://t.co/1doJ0aOjyv,es,"Durango, México",2022-04-26 18:27:45.000,COVID,negative,0.02,0.07,0.91,@twentyonepilots Chale there was no episode of the capital crown:( https://t.co/1doJ0aOjyv,0
1519322479684362240,Balaji,Balaji96211241,1501818445260034048,0,0,26,@makemytripcare @makemytrip @refund_trip Why does your IVR say all flights between Mar 25 and July 31 suspended? Is there any restriction due to corona emergence?,en,,2022-04-27 14:28:01.000,COVID,negative,0.01,0.46,0.52,NULL,0
1519352657831677955,Jørgen Roger Bach,jorgenrogerbach,2916473625,0,107,312,"@ninapalesabonde @StorgaardMikkel Det har tager lidt overhånd under corona, hvor man ikke kunne rejse.",da,Kuala Lumpur,2022-04-27 16:27:56.000,COVID,neutral,0.25,0.43,0.31,"@ninapalesabonde @StorgaardMikkel It has been a bit of an upper hand during corona, where you could not travel.",0
1519443307193335808,Fujiken Pf💉 Pf💉 M💉,fujiken1353,233921806,1,456,1585,"RT @hayano: 【04/28 7時更新】各都道府県のレベル判断のための指標

レベル1は 山梨 奈良 徳島（秋田がレベル1→2に上がった）

（内閣府まとめ → https://t.co/mdqzXEsB00） https://t.co/QIInu4TZNP",ja,,2022-04-27 22:28:08.000,COVID,neutral,0.01,0.96,0.03,"RT @hayano: [Updated on 04/28 7:00] Indicators for determining the level of each prefecture

Level 1 was Yamanashi Nara Tokushima (Akita moved up to level 1?2)

(Cabinet Office Summary ? https://t.co/mdqzXEsB00) https://t.co/QIInu4TZNP",0
1519700042168233984,桃源ころな,Xanadu_Corona,164777116,0,308,363,土曜から5連休,ja,淡路アイランド,2022-04-28 15:28:19.000,COVID,neutral,0.02,0.95,0.03,5 consecutive holidays from Saturday,0
1519866108693684226,𝔰𝔲𝔰𝔞𝔫,susanglzt,1145849418958196741,0,59,44,"yo imaginándome que consigo boletos para el corona capital en el que los principales headliners son lorde, twenty one pilots, imagine dragons y the 1975 https://t.co/Ro3aeuA0UM",es,,2022-04-29 02:28:12.000,COVID,neutral,0.05,0.89,0.06,"I imagine that I get tickets to the crown capital in which the main headliners are lorde, twenty one pilots, imagine dragons and the 1975 https://t.co/Ro3aeuA0UM",0
1519896386556542976,Julián Grec,chawlfurzed021,2497031533,0,2,0,"Booster segera diperkuat, jangan sampai pemudik bawa oleh-oleh Corona
Mudik Patuh Prokes https://t.co/63tUlt3r8Q",in,"Saltillo ",2022-04-29 04:28:31.000,COVID,positive,0.52,0.42,0.06,"Booster is immediately strengthened, lest travelers bring corona souvenirs
Homecoming Obedient Prokes https://t.co/63tUlt3r8Q",0
1519975335395135488,#mangarekom,Akhlis_M,1208199846,3,234,234,"RT @TirtoID: Menko PMK Muhadjir Effendy mengatakan, jika kegiatan mudik tahun ini kasus COVID-19 tidak meningkat pasca libur lebaran, maka…",in,Yogyakarta,2022-04-29 09:42:14.000,COVID,negative,0.03,0.29,0.67,"RT @TirtoID: Pmk Minister Muhadjir Effendy said, if this years homecoming activities COVID-19 cases do not increase after the Eid holiday, then...",0
1520065951714185223,Mrs Szy,MySzyVoice,228687044,1,528,543,RT @TravelGossipUK: Greece confirms all COVID entry rules to be dropped from Sunday https://t.co/dlv8ZeAXSK https://t.co/f1c7kOBqXg,en,"The North ",2022-04-29 15:42:19.000,COVID,neutral,0.02,0.84,0.14,NULL,0
1520077607592677377,mz-web.de,mzwebde,15454873,0,30077,1063,Urlaub 2022: In welchen Ländern gibt es noch Corona-Maßnahmen? https://t.co/CG2wv0OgoW https://t.co/eYfdtrFwhf,de,Halle (Saale),2022-04-29 16:28:37.000,COVID,neutral,0.02,0.96,0.02,Holidays 2022: In which countries are there still corona measures? https://t.co/CG2wv0OgoW https://t.co/eYfdtrFwhf,0
1520383120503197696,Labelle Stéphanie,ecrireastephani,3603357519,946,9,123,"RT @GuillaumeBarucq: Vestige de gestion Covid dans un aéroport. 

Comment des scientifiques ont-ils pu inventer que s’asseoir un siège sur…",fr,,2022-04-30 12:42:37.000,COVID,neutral,0.03,0.83,0.14,"RT @GuillaumeBarucq: Vestige of Covid management in an airport. 

How could scientists invent that sitting a seat on...",0
1520485320218882051,Robert Barker,RNBarker,946701665478021121,0,1370,1248,Voor het eerst sinds Corona op vakantie naar Engeland 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/QC9FHyY3Kb,nl,Den Haag,2022-04-30 19:28:44.000,COVID,positive,0.73,0.24,0.02,For the first time since Corona on holiday to England ?? https://t.co/QC9FHyY3Kb,0
1520515585637076992,Valen Tin,schievali,343336552,47,58,702,"RT @LiliHoliday: Gerade jetzt ist kein guter Zeitpunkt für Vermögenssteuern, meint die ÖVP. Sonst wären ja die Corona-Förderungen von Milli…",de,"Innsbruck, Österreich",2022-04-30 21:29:00.000,COVID,negative,0.00,0.01,0.99,"RT @LiliHoliday: Right now is not a good time for wealth taxes, says the ÖVP. Otherwise, the Corona subsidies of Milli...",0
1520579465465769986,Ea_Enki,OSOK1961,1902331501,0,679,1351,"Covid-19 pandemic - world-wide shut-down, 
now, China shut-down, Russia/Ukraine war, Biden sanctions, Bird flu outbreak, Shortage of agricultural fertilizer, fires and planes flying into food plants.... 

Stop children, what's that sound?
Everybody look, what's going down?",en,The Heart of Texas,2022-05-01 01:42:50.000,COVID,negative,0.01,0.03,0.96,NULL,0
1520666568937684992,WillemHazenberg,WillemHazenberg,17685992,0,1085,1348,"Overheid kreeg voor Corona 742 miljoen dividend. Dat geeft dus aan dat de luchthaven een belangrijke economische factor is zowel wat dividend, werkgelegenheid en economie voor Nederland als vestigingsklimaat https://t.co/TdVxJoABQS",nl,Kropswolde The Netherlands,2022-05-01 07:28:57.000,COVID,positive,0.82,0.16,0.02,"Government received a dividend of 742 million euros for Corona. This indicates that the airport is an important economic factor in terms of dividends, employment and economy for the Netherlands as well as a business climate https://t.co/TdVxJoABQS",0
1520711920243855360,Gerard Groen,GerardAGroen,250572586,27,176,233,"RT @Wim_Schellekens: Kabinet negeert de gevolgen voor mensen vd coronapandemie: hoge #oversterfte (zo veel nabestaanden, die rouwen), #long…",nl,"Kampen, Netherlands",2022-05-01 10:29:09.000,COVID,negative,0.01,0.01,0.99,"RT @Wim_Schellekens: Cabinet ignores the consequences for people of the corona pandemic: high #oversterfte (so many relatives, who are grieving), #long...",0
1520817625248452608,Steven Luttikhuis,StLuttikhuis,1228327351886336002,0,68,413,@annstrikje Bij t inchecken op luchthaven wordt je al gecontroleerd of je aan Corona eisen van het land van bestemming voldoet en wordt je evt resoluut tegengehouden. Tip: check op https://t.co/kOlKJiYxEU of je aan die eisen (per land) voldoet. Deze gebruiken de L.maatschappijen ook = betrbr,nl,,2022-05-01 17:29:11.000,COVID,neutral,0.02,0.85,0.13,"@annstrikje When checking in at the airport, you will already be checked whether you meet corona requirements of the country of destination and you may be resolutely stopped. Tip: check on https://t.co/kOlKJiYxEU whether you meet these requirements (per country). These are also used by the L.maatschappijen = betrbr",0
1520926825299738624,su☆,eininaruy_a,2838854064,1658,1472,4600,RT @Kechiburi0307: ニュースでCOVID-19禍3年めにして初めての緊急事態宣言とかの制限がどこも出てない連休って言ってたけど、3年間で1番感染者数は多くてただただ国が何にも補償したくないし住民も慣れてきただろうから放置にしただけじゃん。しかも不安な人向けにっ…,ja,Japan ここは誰、わたしはどこ,2022-05-02 00:43:07.000,COVID,negative,0.01,0.02,0.98,"RT @Kechiburi0307: I said on the news that the first state of emergency declarations and other restrictions in 3 years of covid-19 disasters were not mentioned in consecutive holidays, but in three years the number of infected people was the largest, and the country just did not want to compensate for anything and the residents would have gotten used to it, so I just left it alone. Moreover, for uneasy people ...",0
1521062747462586369,Lord Adrian #FBPPR #FBPE #BLM #FBPA #FBNHS,AdrianWiddowson,1242393046769192961,66,2396,2892,"RT @80_mcswan: Tories need to be honest and come clean over Covid deal with Michelle Mone
The Cabinet Office must reveal which checks were…",en,Citizen of the world,2022-05-02 09:43:13.000,COVID,negative,0.03,0.09,0.89,NULL,0
1521089466269863936,高橋△,ri_kai,291119324,55,164,85,"RT @MHLWitter: 【ゴールデンウィーク中に帰省や旅行をされる方へ】
帰省や旅行等で普段会わない人と会うことにより、感染を広げてしまう可能性があります。
少しでも体調が悪いときは外出・移動を控えましょう。
外出・移動される方は無料で検査も受けられます。

詳しくはこち…",ja,2021/10月～キャンプ沼ww,2022-05-02 11:29:23.000,COVID,negative,0.01,0.06,0.93,"RT @MHLWitter: [For those who return home or travel during Golden Week]
There is a possibility that the infection will spread by meeting people you do not usually meet on homecoming or traveling.
If you are not feeling well even a little, please refrain from going out or moving.
Those who go out and move can also get inspections for free.

For more information...",0
1521149869192187906,kashishChitraang,Kashish1519,871050335896215552,0,60,207,Traveling was tough before because of corona &amp; now @airindiain is making tough by saying we need gdrfa approval for traveling from India to UAE (uae resident) mentioned it at the time of booking/any public note on website instead of this harassment @UAEembassyIndia @narendramodi,en,"Dubai, United Arab Emirates",2022-05-02 15:29:25.000,COVID,negative,0.01,0.01,0.99,NULL,1
1521164954740666370,live performance circa 2003,Leobardo04,106863814,0,339,248,"PORQUE LLEGUÉ A CIUDAD ALMEJA
VENCÍ A LOS CÍCLOPES
VIAJE CON HASSELHUFF Y RECUPERE LA CORONA DEL REY!!!
-Muy bien ya te entendimos.
ASI Q SI SOY UN CHICO Y TAMBIEN SOY UN CHIFLADO Y UN SONSO Y UN CABEZA DE CHORLITO. PERO SOBRE TODO SOY
-Ten calma.
SOY
-Tranquilízate
SOY
-Qué pas",es,donde vivimos los peruanos,2022-05-02 16:29:21.000,COVID,positive,0.64,0.27,0.08,"BECAUSE I ARRIVED IN CIUDAD ALMEJA
I BEAT THE CYCLOPS
TRAVEL WITH HASSELHUFF AND RETRIEVE THE KINGS CROWN!!!
-Very well we already understood you.
SO Q IF IM A GUY AND IM ALSO A CRACKPOT AND A SONSO AND A PLOVER HEAD. BUT ABOVE ALL I AM
-Be calm.
AM
-Calm down
AM
-What happened",0
1521210277638909953,PM2-Fanatiker (Peach Simp sagt man sich),Amina2F4N4TIK3R,1444305127922442242,0,67,126,@Toad280_ @arberakabaui Erstes Halbjahr hab ich auch nur einen Tag gefehlt und zweites dann erst einmal 3 wegen Corona und die restlichen Tage in Qurantäne hatte ich die ganzen Faschingsferien 💀,de,,2022-05-02 19:29:27.000,COVID,negative,0.01,0.01,0.99,@Toad280_ @arberakabaui first half of the year I missed only one day and second then only once 3 because of Corona and the remaining days in quarantine I had the whole carnival holidays ??,0
1521859703218880513,KurzDurchdacht,KurzDurchdacht,1465647140613632001,41,65,591,"RT @Sterne_blick: Stief-Bub positiv. An alle „Life goes on“, „Corona ist vorbei“, „Urlaub gönn ich mir“ „Mit Maske bekomme ich keine Luft“……",de,Europa,2022-05-04 14:30:02.000,COVID,negative,0.13,0.13,0.74,"RT @Sterne_blick: Step-boy positive. To all Life goes on, Corona is over, I treat myself to holidays With mask I get no air......",0
1521980501304696832,Uzeyir Eren,UzeyirEren2,1503808491986763777,4,2,27,"RT @OrhanMiroglu: Corona döneminde biriken hasretin sonucu, kapılar ve gönüller sonuna kadar açıktı bu bayramda. Midyat’ta değerli dostlarl…",tr,,2022-05-04 22:30:03.000,COVID,mixed,0.62,0.11,0.27,"RT @OrhanMiroglu: As a result of the longing accumulated during the Corona period, the doors and hearts were wide open this holiday. Dear friends in Midyat...",0
1522010733780684800,senthil prakash,senthilprakas10,1672408580,53,433,1173,RT @annamalai_k: India has actively supported the Jaffna International Airport in Palaly. A soft loan of 300 M Srilankan Rupee was given by…,en,,2022-05-05 00:30:11.000,COVID,neutral,0.12,0.83,0.05,NULL,0
1522101344588513281,"HeadSoccer #Klimagerechtigkeit 1,5 Grad",HeadSoccer_Main,816401586087927808,5,841,1365,"RT @JoergAltSJ: Je stärker den Menschen klar wird, wie komplex  Wechselwirkungen zwischen Krisen sind, die uns gerade belasten (planetare G…",de,Unbekannt,2022-05-05 06:30:14.000,COVID,negative,0.01,0.10,0.89,RT @JoergAltSJ: The more people realize how complex interactions between crises that are currently burdening us (planetary g...,0
1522135033162649605,Helen Kirby,KirbyHelen,303796516,92,109,268,"RT @MartinDaubney: Piers Morgan claims “cancel culture is a form of fascism”

Yet Piers wanted to cancel flights, gyms, restaurants, footba…",en,"Bath, Somerset",2022-05-05 08:44:06.000,COVID,negative,0.02,0.13,0.85,NULL,0
1522161733032456192,Erica,Ericamb69,1058603554540265472,29,18,97,"RT @pimgunzel: 1/3
KIJKEN! Over de #corona-#scam en 2 neerstortende passagiersvliegtuigen.... per dag! https://t.co/OqPGbpG36W",nl,,2022-05-05 10:30:12.000,COVID,negative,0.00,0.01,0.99,"RT @pimgunzel: 1/3
LOOK! About the #corona #scam and 2 crashing passenger planes.... per day! https://t.co/OqPGbpG36W",0
1522195443622498304,CONNIE STAMBAUGH,stambo_12hotmai,24557154,3717,73,369,"RT @Jim_Jordan: The CDC is recommending Americans wear masks on airplanes again. 

But also terminating Title 42, which keeps illegal alien…",en,,2022-05-05 12:44:09.000,COVID,negative,0.02,0.25,0.74,NULL,0
1522207068777762818,VINAY MALIK🇮🇳,TumharaHu,1381126059840602112,177,267,898,RT @annamalai_k: India has actively supported the Jaffna International Airport in Palaly. A soft loan of 300 M Srilankan Rupee was given by…,en,,2022-05-05 13:30:21.000,COVID,neutral,0.12,0.83,0.05,NULL,0
1522252379537739777,Alexandra Taalvrouw,taalvrouw,1366350988345565188,56,2003,2247,"RT @EvertGDavelaar: Weet u waar ik mij over verbaas? Over hoeveel #geld ons kabinet heeft. Tijdens #corona kon het ged niet op. Nu is t op,…",nl,,2022-05-05 16:30:24.000,COVID,mixed,0.45,0.06,0.49,"RT @EvertGDavelaar: Do you know what amazes me? About how much #geld our cabinet has. During #corona, the ged couldnt stand. Now t is up,...",0
1522270955548327936,mnomura3,mnomura31,1138876216075640833,10,1639,1349,RT @Reuters: Beijing residents tentatively returned to work after a muted five-day Labour Day holiday devoid of the usual trips across the…,en,,2022-05-05 17:44:12.000,COVID,negative,0.03,0.26,0.71,NULL,0
1522373194216542208,🔮いずも🔮,5O53pYOb6a0yvHG,1180534577728638976,0,674,637,各都道府県の無料検査事業サイト｜内閣官房新型コロナウイルス感染症対策推進室 https://t.co/336yMyKUKZ,ja,,2022-05-06 00:30:28.000,COVID,neutral,0.02,0.96,0.01,Free inspection business site of each prefecture | Cabinet Secretariat new coronavirus infection countermeasure promotion office https://t.co/336yMyKUKZ,0
1522376674213474304,CoCo Based,CocoBased,1394750613351632896,1,304,518,RT @Mmaniac420: @scherckmeyer @Noyalis @Jrue_Holiday11 Remember when Biden said if you get the vaccine you won't get COVID I do,en,,2022-05-06 00:44:18.000,COVID,neutral,0.07,0.74,0.19,NULL,0
1522406878906847233,Hijau Bajunya,hijaubajunya,1465670462634008581,0,3,3,"Komnas PA Khawatir Efek Samping Vaksin Covid-19 Anak, Seto Mulyadi: Percaya Ahli Kesehatan dan
Prokes Libur Lebaran
https://t.co/wWZwm387tC",in,"DKI Jakarta, Indonesia",2022-05-06 02:44:19.000,COVID,negative,0.01,0.11,0.87,"Komnas PA Worried About Side Effects of Childrens Covid-19 Vaccine, Seto Mulyadi: Trust health experts and
Eid Holiday Health Prokes
https://t.co/wWZwm387tC",0
1522418450991398912,LV.🏳️‍🌈,LuisVillanue_,2460579554,0,517,500,"Una pregunta, ¿están pidiendo llenar un formulario de corona app para vuelos nacionales?",es,"Barranquilla, Colombia",2022-05-06 03:30:18.000,COVID,neutral,0.02,0.97,0.01,"A question, are you asking to fill out a corona app form for domestic flights?",0
1522418501297664001,Shinchan🐰,shinchan_rabbit,1270324413280317447,69,94,2996,"RT @MHLWitter: 帰省や旅行から戻り、通勤・通学される方も多いと思います。
移動される方は無料で検査を受けることができます。
引き続き、基本的な感染対策を徹底しましょう。

■無料検査事業サイト　
https://t.co/nXv87qoCLj https://t.…",ja,"Kobe, Hyogo, Japan (兵庫県神戸市)",2022-05-06 03:30:30.000,COVID,neutral,0.10,0.84,0.06,"RT @MHLWitter: I think there are many people who return from homecoming or traveling and commute to work or school.
If you are traveling, you can get a free inspection.
Lets continue to thoroughly implement basic infection control.

¦ Free inspection business site 
https://t.co/nXv87qoCLj https://t....",0
1522497496165064705,Martha Acero,macero23,723184669,1,222,579,"RT @ELTIEMPO: ⚠️ Las muertes en el planeta por covid-19 superó la población total de Bolivia. 😥
En medio del levantamiento de restricciones…",es," Colombia",2022-05-06 08:44:24.000,COVID,negative,0.02,0.11,0.88,"RT @ELTIEMPO: ?? Deaths on the planet from covid-19 exceeded the total population of Bolivia. ??
In the midst of the lifting of restrictions...",0
1522509098910105602,Zjefke P,JP41560290,1048914642226094080,125,1079,1614,"RT @pimgunzel: 1/3
KIJKEN! Over de #corona-#scam en 2 neerstortende passagiersvliegtuigen.... per dag! https://t.co/OqPGbpG36W",nl,,2022-05-06 09:30:30.000,COVID,negative,0.00,0.01,0.99,"RT @pimgunzel: 1/3
LOOK! About the #corona #scam and 2 crashing passenger planes.... per day! https://t.co/OqPGbpG36W",0
1522509122054369280,Informationsdienst Wissenschaft - Nachrichten,idw_online_de,210843135,0,8969,388,Aufholen nach Corona: Schülerlabor der TU Freiberg reist mit Experimente-Koffer an Gymnasien und Berufsschulen https://t.co/28cmCJ3GX4,de,Germany,2022-05-06 09:30:36.000,COVID,neutral,0.02,0.97,0.01,Catching up after Corona: Student laboratory of the TU Freiberg travels with experiment kits at grammar schools and vocational schools https://t.co/28cmCJ3GX4,0
1522603215640047617,RepublicOfBristol 🏴‍☠️,EuropeOnAvon,820652681647755264,4,136,836,"RT @fourstringer: I’m in to week 16 waiting for my passport. I don’t even want to go on holiday, I just want to go to work so I can earn so…",en,,2022-05-06 15:44:29.000,COVID,neutral,0.11,0.81,0.08,NULL,0
1522693829782126592,Generalidades W4,Mr_W4NTEDO0,1109523647503495169,265,129,625,"RT @Aleksan94914355: ⚠️ ✈ Poszkodowany przez ""szczepienie"" Covid pilot ujawnia: ""...Są  piloci, którzy idą do pracy z uciążliwym bólem w kl…",pl,Void,2022-05-06 21:44:33.000,COVID,negative,0.01,0.06,0.93,RT @Aleksan94914355: ?? ? Affected by Covid vaccination pilot reveals: ... There are pilots who go to work with a bothersome pain in the classroom ...,0
1522735644946178051,Abdul Wahab Magsi,AbdulWahabMags3,1219031047251337222,0,38,108,@Mian_MUR Pechi jo 🪑🪑🪑🪑 legye gye hn wo Corona ka bachao ki liye hn door door🙈🙈😂 or jo samne wale 🪑🪑🪑🪑 wo vacation shoda awam ka liye hn 😉😉🙈🙈😂😂,hi,,2022-05-07 00:30:43.000,COVID,neutral,0.01,0.97,0.01,@Mian_MUR Pechi jo ???????? legye gye hn wo Corona ka bachao ki liye hn door door?????? or jo samne wale ???????? wo vacation shoda awam ka liye hn ????????????,0
1522739134040788993,ASB Early Career Faculty Affinity Group,biomechnewbies,1268901139690467328,5,387,164,"RT @NACoBiomechs: As of Apr 1, pre-entry tests &amp; quarantine are no longer required for fully vaccinated travellers entering Canada.

For de…",en,,2022-05-07 00:44:35.000,COVID,neutral,0.08,0.80,0.12,NULL,0
1522841369773068288,Petrovo_Kovać,Genarro9,1147547433561415681,9,752,1101,RT @RolandTichy: Corona vor Gericht: Das Bundesverfassungsgericht wird im Sommer über eine Pilot-Klage  zur Impfpflicht entscheiden. 75 Klä…,de,,2022-05-07 07:30:50.000,COVID,neutral,0.02,0.78,0.19,RT @RolandTichy: Corona in court: The Federal Constitutional Court will decide in the summer on a pilot lawsuit on compulsory vaccination. 75 Klä...,0
1523037707924295680,Ceydanur DEMİR,cydnr71,165707597,1,23,85,"RT @oguzkaganbir: Resmî Tatil Yok 
Kar Var / Corona Var İzin Yok
Sadece ve Sadece Çalışmak Üzerine Bir Meslek!Bu Kadar Çalışmaya Değer Atfe…",tr,,2022-05-07 20:31:00.000,COVID,mixed,0.48,0.15,0.37,"RT @oguzkaganbir: No Official Holidays 
Theres Snow / Corona Exists No Permits
A Profession on Working Only and Only! Atfe Worth Working So...",0
